@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 30\nSize of the tree: 46\n','Number of leaves: 32\nSize of the tree: 51\n','Number of leaves: 30\nSize of the tree: 48\n','Number of leaves: 35\nSize of the tree: 54\n','Number of leaves: 30\nSize of the tree: 50\n','Number of leaves: 28\nSize of the tree: 47\n','Number of leaves: 33\nSize of the tree: 53\n','Number of leaves: 31\nSize of the tree: 49\n','Number of leaves: 29\nSize of the tree: 48\n','Number of leaves: 29\nSize of the tree: 49\n','Number of leaves: 33\nSize of the tree: 55\n','Number of leaves: 30\nSize of the tree: 47\n','Number of leaves: 26\nSize of the tree: 43\n','Number of leaves: 32\nSize of the tree: 54\n','Number of leaves: 31\nSize of the tree: 52\n','Number of leaves: 28\nSize of the tree: 46\n','Number of leaves: 31\nSize of the tree: 50\n','Number of leaves: 35\nSize of the tree: 56\n','Number of leaves: 29\nSize of the tree: 46\n','Number of leaves: 30\nSize of the tree: 51\n','Number of leaves: 28\nSize of the tree: 44\n','Number of leaves: 27\nSize of the tree: 45\n','Number of leaves: 36\nSize of the tree: 55\n','Number of leaves: 32\nSize of the tree: 49\n','Number of leaves: 34\nSize of the tree: 56\n','Number of leaves: 28\nSize of the tree: 43\n','Number of leaves: 34\nSize of the tree: 57\n','Number of leaves: 36\nSize of the tree: 58\n','Number of leaves: 32\nSize of the tree: 50\n','Number of leaves: 29\nSize of the tree: 45\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureKNN numeric

@data

audiology,6,8,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,204,22,17,5,0,77.272727,22.727273,0,0.731707,0.026782,0.137351,36.897064,72.42139,76.555583,44.516453,32.03913,3.479799,2.023475,1.456324,50.119267,2.278149,65.467814,?,0,0,0,1,22,?,0,?,?,?,?,?,?,0.772727,0.03846,0.96154,0.227273,?,0.772727,?,?,0.864328,0.690143,?,0.772727,0,0.037,0,0.02,0,20,136223,132102,24904,86.363636,36.742424,?,?,?,?,1
audiology,6,9,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,204,22,18,4,0,81.818182,18.181818,0,0.782178,0.023091,0.116914,31.849245,61.724041,75.385658,32.776921,42.608738,3.426621,1.48986,1.936761,52.799407,2.399973,70.039061,?,0,0,0,1,22,?,0,?,?,?,?,?,?,0.818182,0.040107,0.959893,0.181818,?,0.818182,?,?,0.898009,0.799335,?,0.818182,0,0.037,0,0.03,0,30,136231,132102,24904,90.909091,36.363636,?,?,?,?,1
audiology,6,10,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,204,22,17,5,0,77.272727,22.727273,0,0.73301,0.025846,0.121686,35.526922,63.997304,78.566808,51.542779,27.024028,3.571219,2.342854,1.228365,49.011825,2.22781,62.382355,?,0,0,0,1,22,?,0,?,?,?,?,?,?,0.772727,0.035829,0.964171,0.227273,?,0.772727,?,?,0.828129,0.796429,?,0.772727,0.001,0.035,0,0.02,0,20,136231,132102,24904,81.818182,38.636364,?,?,?,?,1
audiology,7,1,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,203,23,17,6,0,73.913043,26.086957,0,0.690583,0.03038,0.138661,42.026658,73.453253,79.264545,50.747755,28.51679,3.446285,2.206424,1.23986,44.609862,1.939559,56.279718,?,0,0,0,1,23,?,0,?,?,?,?,?,?,0.73913,0.035921,0.964079,0.26087,?,0.73913,?,?,0.852232,0.728572,?,0.73913,0.001,0.08,0,0.02,0,20,135650,131513,25493,82.608696,30.434783,?,?,?,?,1
audiology,7,2,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,203,23,18,5,0,78.26087,21.73913,0,0.742152,0.028491,0.129182,39.248548,68.110338,79.658253,36.855446,42.802808,3.463402,1.602411,1.860992,52.419061,2.27909,65.804933,?,0,0,0,1,23,?,0,?,?,?,?,?,?,0.782609,0.033652,0.966348,0.217391,?,0.782609,?,?,0.933076,0.851564,?,0.782609,0.001,0.094,0,0.01,0,10,135634,131513,25493,86.956522,30.978261,?,?,?,?,1
audiology,7,3,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,203,23,19,4,0,82.608696,17.391304,0,0.7951,0.019343,0.097246,26.565057,51.09579,81.839403,26.468431,55.370972,3.558235,1.150801,2.407434,63.075921,2.742431,77.072802,?,0,0,0,1,23,?,0,?,?,?,?,?,?,0.826087,0.03278,0.96722,0.173913,?,0.826087,?,?,0.917313,0.88325,?,0.826087,0.001,0.033,0,0.01,0,10,135634,131513,25493,91.304348,22.826087,?,?,?,?,1
audiology,7,4,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,203,23,17,6,0,73.913043,26.086957,0,0.698031,0.027708,0.132738,38.270736,70.191674,79.690807,44.050753,35.640054,3.464818,1.91525,1.549568,53.74462,2.336723,67.441431,?,0,0,0,1,23,?,0,?,?,?,?,?,?,0.73913,0.02864,0.97136,0.26087,?,0.73913,?,?,0.880404,0.750821,?,0.73913,0,0.018,0,0.01,0,10,135658,131513,25493,86.956522,30.615942,?,?,?,?,1
audiology,7,5,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,203,23,19,4,0,82.608696,17.391304,0,0.7951,0.022826,0.116106,31.527521,61.396797,79.690807,33.675154,46.015653,3.464818,1.464137,2.000681,61.168626,2.659505,76.757444,?,0,0,0,1,23,?,0,?,?,?,?,?,?,0.826087,0.027768,0.972232,0.173913,?,0.826087,?,?,0.905739,0.806124,?,0.826087,0.001,0.017,0,0.02,0,20,135634,131513,25493,91.304348,36.775362,?,?,?,?,1
audiology,7,6,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,203,23,18,5,0,78.26087,21.73913,0,0.741573,0.026667,0.134141,36.816701,70.898557,81.690807,47.475198,34.215608,3.551774,2.064139,1.487635,52.880247,2.299141,64.732189,?,0,0,0,1,23,?,0,?,?,?,?,?,?,0.782609,0.046909,0.953091,0.217391,?,0.782609,?,?,0.860401,0.727725,?,0.782609,0,0.022,0,0.02,0,20,135634,131513,25493,82.608696,32.427536,?,?,?,?,1
audiology,7,7,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,204,22,18,4,0,81.818182,18.181818,0,0.780549,0.02432,0.121317,33.768983,64.529782,74.418809,31.878355,42.540454,3.382673,1.449016,1.933657,52.744637,2.397483,70.875411,0,0,0,0,1,21,1,1,?,0,?,?,0.714286,0.076923,0.818182,0.035829,0.964171,0.181818,?,0.818182,?,?,0.916492,0.778396,?,0.818182,0.001,0.019,0,0.02,0,20,136223,132102,24904,86.363636,37.121212,?,?,?,?,1
audiology,7,8,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,204,22,17,5,0,77.272727,22.727273,0,0.729064,0.028563,0.127808,39.235144,67.166139,79.566808,35.533493,44.033314,3.616673,1.615159,2.001514,51.363853,2.334721,64.554372,?,0,0,0,1,22,?,0,?,?,?,?,?,?,0.772727,0.044652,0.955348,0.227273,?,0.772727,?,?,0.928164,0.802273,?,0.772727,0,0.021,0,0.02,0,20,136239,132102,24904,86.363636,30.113636,?,?,?,?,1
audiology,7,9,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,204,22,19,3,0,86.363636,13.636364,0,0.84323,0.019164,0.103147,26.324518,54.206019,79.566808,28.254081,51.312727,3.616673,1.284276,2.332397,59.9259,2.723905,75.315199,?,0,0,0,1,22,?,0,?,?,?,?,?,?,0.863636,0.004329,0.995671,0.136364,?,0.863636,?,?,0.930099,0.860525,?,0.863636,0.001,0.024,0,0.02,0,20,136223,132102,24904,90.909091,37.689394,?,?,?,?,1
audiology,7,10,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,204,22,16,6,0,72.727273,27.272727,0,0.675676,0.028199,0.136492,38.752614,71.766073,78.15177,47.618138,30.533632,3.552353,2.164461,1.387892,44.534493,2.024295,56.984625,?,0,0,0,1,22,?,0,?,?,?,?,?,?,0.727273,0.044436,0.955564,0.272727,?,0.727273,?,?,0.884403,0.761095,?,0.727273,0.001,0.023,0,0.01,0,10,136223,132102,24904,81.818182,29.545455,?,?,?,?,1
audiology,8,1,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,203,23,17,6,0,73.913043,26.086957,0,0.689189,0.03425,0.150316,47.07877,79.056925,80.839403,62.277678,18.561725,3.514757,2.707725,0.807032,43.67302,1.898827,54.024421,?,0,0,0,1,23,?,0,?,?,?,?,?,?,0.73913,0.046695,0.953305,0.26087,?,0.73913,?,?,0.795223,0.636948,?,0.73913,0,0.031,0,0.01,0,10,135666,131513,25493,73.913043,29.166667,?,?,?,?,1
audiology,8,2,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,203,23,16,7,0,69.565217,30.434783,0,0.647702,0.031491,0.134906,43.276815,70.935111,81.839403,55.994089,25.845314,3.558235,2.434526,1.123709,47.304444,2.056715,57.801551,?,0,0,0,1,23,?,0,?,?,?,?,?,?,0.695652,0.041683,0.958317,0.304348,?,0.695652,?,?,0.828115,0.783819,?,0.695652,0.001,0.032,0,0.01,0,10,135666,131513,25493,78.26087,34.42029,?,?,?,?,1
audiology,8,3,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,203,23,19,4,0,82.608696,17.391304,0,0.79646,0.023428,0.109991,32.359406,58.162704,79.690807,27.518065,52.172741,3.464818,1.196438,2.26838,56.967135,2.476832,71.485204,?,0,0.043478,1,0.956522,22,?,0,0,?,?,?,?,?,0.826087,0.017322,0.982678,0.173913,?,0.826087,?,?,0.961775,0.900332,?,0.826087,0.001,0.035,0,0.01,0,10,135650,131513,25493,91.304348,24.818841,?,?,?,?,1
audiology,8,4,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,203,23,19,4,0,82.608696,17.391304,0,0.792325,0.019068,0.103516,26.325066,54.712191,80.275769,29.089728,51.186041,3.490251,1.264771,2.22548,62.086826,2.699427,77.341926,?,0,0,0,1,23,?,0,?,?,?,?,?,?,0.826087,0.031563,0.968437,0.173913,?,0.826087,?,?,0.914377,0.823822,?,0.826087,0,0.025,0,0.02,0,20,135642,131513,25493,91.304348,35.869565,?,?,?,?,1
audiology,8,5,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,203,23,18,5,0,78.26087,21.73913,0,0.746137,0.025122,0.120496,34.68301,63.686633,80.275769,33.462741,46.813028,3.490251,1.454902,2.035349,60.221128,2.61831,75.017815,?,0,0,0,1,23,?,0,?,?,?,?,?,?,0.782609,0.029744,0.970256,0.217391,?,0.782609,?,?,0.920883,0.805107,?,0.782609,0,0.017,0,0.02,0,20,135642,131513,25493,86.956522,33.333333,?,?,?,?,1
audiology,8,6,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,203,23,20,3,0,86.956522,13.043478,0,0.842466,0.018257,0.091299,25.194549,48.23141,81.690807,17.334628,64.356179,3.551774,0.753679,2.798095,64.356179,2.798095,78.780198,0,0,0,0,1,22,1,1,?,0,?,?,0.727273,0.076923,0.869565,0.0395,0.9605,0.130435,?,0.869565,?,?,0.979688,0.911315,?,0.869565,0,0.017,0,0.02,0,20,135634,131513,25493,95.652174,34.42029,?,?,?,?,1
audiology,8,7,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,204,22,19,3,0,86.363636,13.636364,0,0.839024,0.020786,0.108072,28.84791,57.454774,75.003772,27.510714,47.493058,3.409262,1.250487,2.158775,56.778241,2.580829,75.700514,?,0,0,0,1,22,?,0,?,?,?,?,?,?,0.863636,0.009091,0.990909,0.136364,?,0.863636,?,?,0.954606,0.865059,?,0.863636,0.001,0.022,0,0.01,0,10,136223,132102,24904,90.909091,33.712121,?,?,?,?,1
audiology,8,8,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,204,22,18,4,0,81.818182,18.181818,0,0.788462,0.021885,0.110657,30.165588,58.376114,75.800696,30.743787,45.056909,3.445486,1.397445,2.048041,55.582712,2.526487,73.327443,?,0,0,0,1,22,?,0,?,?,?,?,?,?,0.818182,0.020079,0.979921,0.181818,?,0.818182,?,?,0.911275,0.866216,?,0.818182,0,0.017,0,0.01,0,10,136223,132102,24904,90.909091,36.363636,?,?,?,?,1
audiology,8,9,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,204,22,13,9,0,59.090909,40.909091,0,0.514706,0.035343,0.168021,48.603907,88.413885,80.555583,64.218708,16.336876,3.661617,2.919032,0.742585,37.464779,1.702945,46.507986,?,0,0,0,1,22,?,0,?,?,?,?,?,?,0.590909,0.067112,0.932888,0.409091,?,0.590909,?,?,0.867009,0.635569,?,0.590909,0,0.017,0,0.02,0,20,136223,132102,24904,77.272727,24.242424,?,?,?,?,1
audiology,8,10,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,204,22,17,5,0,77.272727,22.727273,0,0.726368,0.020683,0.108958,28.436002,57.317584,77.566808,24.744424,52.822383,3.525764,1.124747,2.401017,57.272742,2.603306,73.836662,?,0,0,0,1,22,?,0,?,?,?,?,?,?,0.772727,0.066845,0.933155,0.227273,?,0.772727,?,?,0.949771,0.887511,?,0.772727,0,0.022,0,0.02,0,20,136239,132102,24904,90.909091,25.757576,?,?,?,?,1
audiology,9,1,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,203,23,18,5,0,78.26087,21.73913,0,0.747807,0.026279,0.12876,36.043331,67.554246,82.072693,41.420622,40.652071,3.568378,1.800897,1.767481,59.992935,2.608388,73.097315,?,0,0,0,1,23,?,0,?,?,?,?,?,?,0.782609,0.034817,0.965183,0.217391,?,0.782609,?,?,0.8696,0.726438,?,0.782609,0,0.017,0,0.02,0,20,135634,131513,25493,82.608696,32.789855,?,?,?,?,1
audiology,9,2,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,203,23,19,4,0,82.608696,17.391304,0,0.801724,0.019684,0.109793,26.803199,57.143448,84.402439,29.486948,54.915491,3.669671,1.282041,2.38763,60.720684,2.64003,71.94186,?,0,0,0,1,23,?,0,?,?,?,?,?,?,0.826087,0.01603,0.98397,0.173913,?,0.826087,?,?,0.945652,0.880124,?,0.826087,0,0.017,0,0.02,0,20,135642,131513,25493,91.304348,27.717391,?,?,?,?,1
audiology,9,3,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,203,23,20,3,0,86.956522,13.043478,0,0.847007,0.018577,0.097445,25.457038,51.074075,83.020552,21.921136,61.099416,3.609589,0.953093,2.656496,64.07374,2.785815,77.178166,?,0,0,0,1,23,?,0,?,?,?,?,?,?,0.869565,0.024499,0.975501,0.130435,?,0.869565,?,?,0.975006,0.913521,?,0.869565,0.001,0.016,0,0.01,0,10,135634,131513,25493,95.652174,34.782609,?,?,?,?,1
audiology,9,4,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,203,23,18,5,0,78.26087,21.73913,0,0.735632,0.026131,0.126845,35.974032,66.829349,85.860732,45.342561,40.518171,3.733075,1.971416,1.76166,51.465707,2.237639,59.940914,?,0,0,0,1,23,?,0,?,?,?,?,?,?,0.782609,0.051049,0.948951,0.217391,?,0.782609,?,?,0.858398,0.773008,?,0.782609,0,0.016,0,0.02,0,20,135658,131513,25493,82.608696,36.956522,?,?,?,?,1
audiology,9,5,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,203,23,17,6,0,73.913043,26.086957,0,0.693333,0.029513,0.138367,40.719559,73.078277,81.690807,47.543107,34.1477,3.551774,2.067092,1.484683,49.838976,2.166912,61.009284,?,0,0,0,1,23,?,0,?,?,?,?,?,?,0.73913,0.035704,0.964296,0.26087,?,0.73913,?,?,0.880864,0.725855,?,0.73913,0,0.018,0,0.02,0,20,135634,131513,25493,82.608696,36.413043,?,?,?,?,1
audiology,9,6,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,203,23,17,6,0,73.913043,26.086957,0,0.688488,0.031279,0.143046,43.192948,75.623938,80.690807,54.701119,25.989688,3.508296,2.37831,1.129986,45.336609,1.971157,56.185594,0,0,0,0,1,22,1,1,?,0,?,?,0.727273,0.076923,0.73913,0.049758,0.950242,0.26087,?,0.73913,?,?,0.854137,0.678394,?,0.73913,0,0.017,0,0.02,0,20,135634,131513,25493,78.26087,34.782609,?,?,?,?,1
audiology,9,7,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,204,22,15,7,0,68.181818,31.818182,0,0.610127,0.031048,0.146012,43.130273,77.705112,73.003772,53.482236,19.521535,3.318353,2.431011,0.887343,40.330044,1.833184,55.243781,?,0,0,0,1,22,?,0,?,?,?,?,?,?,0.681818,0.058715,0.941285,0.318182,?,0.681818,?,?,0.846136,0.740885,?,0.681818,0.002,0.017,0,0.01,0,10,136239,132102,24904,77.272727,29.545455,?,?,?,?,1
audiology,9,8,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,204,22,19,3,0,86.363636,13.636364,0,0.835,0.018781,0.097265,26.155566,51.912739,72.407585,23.502985,48.904599,3.291254,1.068318,2.222936,52.361327,2.38006,72.3147,?,0,0,0,1,22,?,0,?,?,?,?,?,?,0.863636,0.015533,0.984467,0.136364,?,0.863636,?,?,0.957792,0.91572,?,0.863636,0,0.019,0,0.01,0,10,136223,132102,24904,95.454545,33.143939,?,?,?,?,1
audiology,9,9,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,204,22,16,6,0,72.727273,27.272727,0,0.673267,0.030135,0.134418,41.969058,71.742055,71.822622,42.034396,29.788226,3.264665,1.910654,1.35401,50.167763,2.280353,69.849529,?,0,0,0,1,22,?,0,?,?,?,?,?,?,0.727273,0.055506,0.944494,0.272727,?,0.727273,?,?,0.895879,0.792579,?,0.727273,0,0.026,0,0.01,0,10,136231,132102,24904,86.363636,32.954545,?,?,?,?,1
audiology,9,10,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,204,22,21,1,0,95.454545,4.545455,0,0.946731,0.013641,0.072097,18.741493,37.897986,78.566808,12.156292,66.410516,3.571219,0.552559,3.01866,70.539254,3.20633,89.782512,?,0,0,0,1,22,?,0,?,?,?,?,?,?,0.954545,0.013369,0.986631,0.045455,0.962121,0.954545,0.949036,0.945828,0.978543,0.925758,0.961433,0.954545,0,0.04,0,0.02,0,20,136223,132102,24904,95.454545,37.5,?,?,?,?,1
audiology,10,1,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,203,23,19,4,0,82.608696,17.391304,0,0.800434,0.025842,0.121851,35.288473,63.619311,87.253843,42.803266,44.450577,3.793645,1.861012,1.932634,57.664658,2.507159,66.088387,?,0,0,0,1,23,?,0,?,?,?,?,?,?,0.826087,0.008093,0.991907,0.173913,?,0.826087,?,?,0.878553,0.802942,?,0.826087,0,0.021,0,0.02,0,20,135650,131513,25493,86.956522,28.804348,?,?,?,?,1
audiology,10,2,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,203,23,19,4,0,82.608696,17.391304,0,0.793722,0.024321,0.11692,33.58569,61.811611,79.690807,38.178868,41.511939,3.464818,1.659951,1.804867,55.319783,2.405208,69.418024,?,0,0,0,1,23,?,0,?,?,?,?,?,?,0.826087,0.023439,0.976561,0.173913,?,0.826087,?,?,0.894305,0.775377,?,0.826087,0,0.018,0,0.02,0,20,135634,131513,25493,82.608696,42.753623,?,?,?,?,1
audiology,10,3,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,203,23,19,4,0,82.608696,17.391304,0,0.791383,0.020635,0.107513,28.494457,56.838518,79.690807,33.903692,45.787115,3.464818,1.474074,1.990744,57.430729,2.496988,72.066944,?,0,0,0,1,23,?,0,?,?,?,?,?,?,0.826087,0.032436,0.967564,0.173913,?,0.826087,?,?,0.907585,0.880301,?,0.826087,0,0.016,0,0.02,0,20,135658,131513,25493,86.956522,34.42029,?,?,?,?,1
audiology,10,4,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,203,23,19,4,0,82.608696,17.391304,0,0.791855,0.021796,0.111442,30.098136,58.915735,79.690807,32.081455,47.609351,3.464818,1.394846,2.069972,58.846712,2.558553,73.84379,?,0,0,0,1,23,?,0,?,?,?,?,?,?,0.826087,0.042768,0.957232,0.173913,?,0.826087,?,?,0.920852,0.870605,?,0.826087,0,0.024,0,0.02,0,20,135666,131513,25493,86.956522,30.072464,?,?,?,?,1
audiology,10,5,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,203,23,13,10,0,56.521739,43.478261,0,0.484305,0.040036,0.173446,55.261549,91.65031,81.275769,77.147461,4.128308,3.533729,3.354237,0.179492,39.512296,1.717926,48.6151,?,0,0,0,1,23,?,0,?,?,?,?,?,?,0.565217,0.081321,0.918679,0.434783,?,0.565217,?,?,0.782717,0.556186,?,0.565217,0,0.017,0,0.01,0,10,135706,131513,25493,69.565217,31.884058,?,?,?,?,1
audiology,10,6,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,203,23,19,4,0,82.608696,17.391304,0,0.794183,0.023822,0.114821,32.874333,60.657366,82.690807,30.98117,51.709637,3.595252,1.347007,2.248245,57.959743,2.519989,70.092124,0,0,0,0,1,22,1,1,?,0,?,?,0.75,0.083333,0.826087,0.031563,0.968437,0.173913,?,0.826087,?,?,0.931758,0.819829,?,0.826087,0,0.018,0,0.01,0,10,135634,131513,25493,91.304348,33.333333,?,?,?,?,1
audiology,10,7,weka.classifiers.lazy.IBk,'-K 10 -W 0 -X -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20200304.1816,204,22,18,4,0,81.818182,18.181818,0,0.783251,0.021572,0.112203,29.795435,59.328754,76.152368,29.565097,46.587271,3.461471,1.343868,2.117603,51.454712,2.338851,67.568106,?,0,0,0,1,22,?,0,?,?,?,?,?,?,0.818182,0.027146,0.972854,0.181818,?,0.818182,?,?,0.939574,0.830694,?,0.818182,0,0.019,0,0.02,0,20,136223,132102,24904,90.909091,34.848485,?,?,?,?,1
